swaps_id,swaps_timestamp,swaps_hash,swaps_to,swaps_from,swaps_tokenIn_id,swaps_tokenIn_name,swaps_tokenIn_symbol,swaps_tokenIn_decimals,swaps_tokenIn_lastPriceUSD,swaps_tokenIn_lastPriceBlockNumber,swaps_amountIn,swaps_amountInUSD,swaps_tokenOut_id,swaps_tokenOut_name,swaps_tokenOut_symbol,swaps_tokenOut_decimals,swaps_tokenOut_lastPriceUSD,swaps_tokenOut_lastPriceBlockNumber,swaps_amountOut,swaps_amountOutUSD,swaps_pool_name,dateTime,calDate
swap-0xa6692fa51b521f3bb16f482e78337df02a98c97c8c37803d19288520ebcb705b-276,1671217451,0xa6692fa51b521f3bb16f482e78337df02a98c97c8c37803d19288520ebcb705b,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xb20b86c4e6deeb432a22d773a221898bbbd03036,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,2935780232470,28049.22525856022,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,28047216838564331231473,28052.433620896303,50OHM-50DAI,2022-12-16 19:04:11,2022-12-16
swap-0x24468e2aa14bcc28335e18e014f5fe852af2fbb1c9a48f66b3bd2514458b28e7-1,1671212855,0x24468e2aa14bcc28335e18e014f5fe852af2fbb1c9a48f66b3bd2514458b28e7,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xdce295a23748adc7c832d71cef3a15bdab9e8f74,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1248929752671,11932.607072332945,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,11963104494126778379133,11965.329631562687,50OHM-50DAI,2022-12-16 17:47:35,2022-12-16
swap-0xbe0a0517cbb8ffedd4738b38388d5fda854b154ce9a182c0f7e58b996f8d372d-3,1671209855,0xbe0a0517cbb8ffedd4738b38388d5fda854b154ce9a182c0f7e58b996f8d372d,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x524cfae2daab901234c842f3a17235902b0f01f9,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,997046514424,9502.263068578148,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,9518482049915542083955,9520.252487576827,50OHM-50DAI,2022-12-16 16:57:35,2022-12-16
swap-0xc1e29617237dc1c60482c7aa349e6667830718dc4bb1c1d648df4e30edeaff05-7,1671207107,0xc1e29617237dc1c60482c7aa349e6667830718dc4bb1c1d648df4e30edeaff05,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x524cfae2daab901234c842f3a17235902b0f01f9,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,752539383126,7172.0096148772445,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,7173331755130156222041,7174.6659948366105,50OHM-50DAI,2022-12-16 16:11:47,2022-12-16
swap-0xb42e02075d0b238824a842c6ee83a1e34557bd0503815f061fbd7aef2873d7a0-4,1671200387,0xb42e02075d0b238824a842c6ee83a1e34557bd0503815f061fbd7aef2873d7a0,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xebd2e9374915bdc33191e689b64ccef641da938c,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1664477352652,15863.1532709655,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,15838198414703928825471,15841.144319609064,50OHM-50DAI,2022-12-16 14:19:47,2022-12-16
swap-0x6c23a17c8f69fc47b449359ee8b9d78eb73c15f03b28c60c14a58d0756f7bb0b-1,1671200207,0x6c23a17c8f69fc47b449359ee8b9d78eb73c15f03b28c60c14a58d0756f7bb0b,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x7a6a59588b8106045303e1923227a2cefbec2b66,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1531333677770,14594.239327289664,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,14606953420663667513485,14609.670313999912,50OHM-50DAI,2022-12-16 14:16:47,2022-12-16
swap-0x79366026249b63ea7adba7ad9310506994c086c7c410419b43387c1fc56308f9-7,1671189443,0x79366026249b63ea7adba7ad9310506994c086c7c410419b43387c1fc56308f9,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x7bb4057d35598b34f60f4668290f49cf450b8d01,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,524760809437,5001.186190627289,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,5011993862342438504244,5012.926093200834,50OHM-50DAI,2022-12-16 11:17:23,2022-12-16
swap-0xede62c972742281ecf13e8af44a06496039c38aae8bfcfbbe0095a0fb977ace2-180,1671188519,0xede62c972742281ecf13e8af44a06496039c38aae8bfcfbbe0095a0fb977ace2,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x3cee8c7d9b5c8f225a8c36e7d3514e1860309651,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,101582690199,968.1247880821418,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,970597734075955066160,970.7782652544932,50OHM-50DAI,2022-12-16 11:01:59,2022-12-16
swap-0xd766222498adb028f73d3a68a01c3bc0e9225f0da0a2048e6d725067b28f9dea-13,1671183659,0xd766222498adb028f73d3a68a01c3bc0e9225f0da0a2048e6d725067b28f9dea,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xa06c3c08a19e51b33309eddfb356c33ead8517a3,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1012107647562,9645.801857509008,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,9679289815196729702549,9681.090163102357,50OHM-50DAI,2022-12-16 09:40:59,2022-12-16
swap-0x204b82e37ce4c6c41a26bca8f7ab2ef184b4abfb7da7518040e13077b5652f6e-22,1671183371,0x204b82e37ce4c6c41a26bca8f7ab2ef184b4abfb7da7518040e13077b5652f6e,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x524cfae2daab901234c842f3a17235902b0f01f9,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,658314531664,6274.008054030434,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,6302392400934167028896,6303.564645920741,50OHM-50DAI,2022-12-16 09:36:11,2022-12-16
swap-0x9e77507f4c5d7c797f156dc77305e246872a21370a1454c66dc65090fb7233ef-6,1671183227,0x9e77507f4c5d7c797f156dc77305e246872a21370a1454c66dc65090fb7233ef,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xa06c3c08a19e51b33309eddfb356c33ead8517a3,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,760224837960,7245.255158167201,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,7284521048055770077004,7285.8759689707085,50OHM-50DAI,2022-12-16 09:33:47,2022-12-16
swap-0x01fe55c5f8609902c225ef5c7c9ebeef8c38b361cfca6531478d3bdbc632f3d3-18,1671183011,0x01fe55c5f8609902c225ef5c7c9ebeef8c38b361cfca6531478d3bdbc632f3d3,0xc45d42f801105e861e86658648e3678ad7aa70f9,0x74067744295a1b9d440e900e1af660c90150d510,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,16751747930,159.65104274129922,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,163024152060812153292,163.05447455309547,50OHM-25DAI-25WETH,2022-12-16 09:30:11,2022-12-16
swap-0xc908e6b683e63e76cad12fc31dd4d68509e28a094f12d2011b0e032d764cc049-4,1671182663,0xc908e6b683e63e76cad12fc31dd4d68509e28a094f12d2011b0e032d764cc049,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xa06c3c08a19e51b33309eddfb356c33ead8517a3,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,684781242746,6526.246688460149,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,6567575379788396691613,6568.7969488090375,50OHM-50DAI,2022-12-16 09:24:23,2022-12-16
swap-0xb212e73bef91b4a4168314c89affaf9af23f65beb56f13abcca0b9e3a1b1f1c8-1,1671182627,0xb212e73bef91b4a4168314c89affaf9af23f65beb56f13abcca0b9e3a1b1f1c8,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x05429d641a61eb2c6093905784d2e8c9b5a193c8,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,305769599575,2914.1099552551755,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,2934389351485537510813,2934.9351479049137,50OHM-50DAI,2022-12-16 09:23:47,2022-12-16
swap-0x52518d3c9d76c8dbaabeae5c1d26e7cb33ffdb61c24a7075cd287d53c75dc91b-1,1671182531,0x52518d3c9d76c8dbaabeae5c1d26e7cb33ffdb61c24a7075cd287d53c75dc91b,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x004697d208819b5670dada8cc18c2dfb260bdd74,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,836427215196,7971.495132403325,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,7981415862429634350348,7982.900405780047,50OHM-50DAI,2022-12-16 09:22:11,2022-12-16
swap-0x5430194e1fd4ef35b1d1545de3e1bfba993d17e498469955f5d30daa4e9fefb8-8,1671182111,0x5430194e1fd4ef35b1d1545de3e1bfba993d17e498469955f5d30daa4e9fefb8,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x524cfae2daab901234c842f3a17235902b0f01f9,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,890930478006,8490.93362782364,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,8481825587409952162864,8483.403206969211,50OHM-50DAI,2022-12-16 09:15:11,2022-12-16
swap-0x415fca56302980cb5a7b38894ebb31ba47989e52054191d385c908044647e287-23,1671182087,0x415fca56302980cb5a7b38894ebb31ba47989e52054191d385c908044647e287,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xa06c3c08a19e51b33309eddfb356c33ead8517a3,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,153642275999,1464.2740372459057,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,1463659361313289853348,1463.9316019544942,50OHM-50DAI,2022-12-16 09:14:47,2022-12-16
swap-0x136840c24aff5a3ffb37cbfb733e0121a1e22027a5035c6412ec04de60f852f7-4,1671181919,0x136840c24aff5a3ffb37cbfb733e0121a1e22027a5035c6412ec04de60f852f7,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xebd2e9374915bdc33191e689b64ccef641da938c,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1195534032082,11393.930690228646,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,11398790935737085431650,11400.911110851133,50OHM-50DAI,2022-12-16 09:11:59,2022-12-16
swap-0x3b01322696c24d1c195f574b4d0e7225dd31cd76ce44aadfd8597432ff176bff-4,1671181751,0x3b01322696c24d1c195f574b4d0e7225dd31cd76ce44aadfd8597432ff176bff,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xa06c3c08a19e51b33309eddfb356c33ead8517a3,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1276514212605,12165.705093467031,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,12149866469717797409106,12152.126344881164,50OHM-50DAI,2022-12-16 09:09:11,2022-12-16
swap-0x6503faf19684c4c4d7425aa596fda603aa5f172c69ddcc4c11926c149ae45df7-6,1671181607,0x6503faf19684c4c4d7425aa596fda603aa5f172c69ddcc4c11926c149ae45df7,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x507f99a4bc9b8ae4a343316fa7d6dc7dcfa118c9,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,4883646656777,46543.159817860746,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,46540150570754108314876,46548.80703876027,50OHM-50DAI,2022-12-16 09:06:47,2022-12-16
swap-0xbf5d68e1ddbf1ce2d6091514d61d7f90a01952b6d743d9b49c14738b50f051a7-12,1671181343,0xbf5d68e1ddbf1ce2d6091514d61d7f90a01952b6d743d9b49c14738b50f051a7,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xa06c3c08a19e51b33309eddfb356c33ead8517a3,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1810246675928,17252.394832977647,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,17151745374732978981879,17154.93559937268,50OHM-50DAI,2022-12-16 09:02:23,2022-12-16
swap-0xc81ee48e26d09756dc1b1096720105e3df7da853bb3633dafc0a68108493a67b-37,1671181091,0xc81ee48e26d09756dc1b1096720105e3df7da853bb3633dafc0a68108493a67b,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xa06c3c08a19e51b33309eddfb356c33ead8517a3,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,786876588886,7499.257298361612,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,7498289500737990444124,7499.684182585128,50OHM-50DAI,2022-12-16 08:58:11,2022-12-16
swap-0xec8e69358c27c4de36c0102034ee1fb675421a8746c7ff78b1a28e2538fb906c-1,1671181043,0xec8e69358c27c4de36c0102034ee1fb675421a8746c7ff78b1a28e2538fb906c,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xa06c3c08a19e51b33309eddfb356c33ead8517a3,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1050272325424,10009.52692321647,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,10019766361036519090473,10021.630037579673,50OHM-50DAI,2022-12-16 08:57:23,2022-12-16
swap-0xc5aa66813bf51b3ce0f2a6d8732e6d4500d9c80a26d1dc9c4344ae36d3b92a97-3,1671180923,0xc5aa66813bf51b3ce0f2a6d8732e6d4500d9c80a26d1dc9c4344ae36d3b92a97,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xced000136b3cad69a6497709b8897dfdb6903cbb,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,3256016546928,31031.17591502463,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,30984070030670499766628,30989.833067696203,50OHM-50DAI,2022-12-16 08:55:23,2022-12-16
swap-0xa2a4a6643371026e6df5dbe759aff4023dd3b8398231b39dc9054679cacc9e9d-71,1671180899,0xa2a4a6643371026e6df5dbe759aff4023dd3b8398231b39dc9054679cacc9e9d,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x524cfae2daab901234c842f3a17235902b0f01f9,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,713895794843,6803.720336025471,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,6825139246582768475026,6826.408722482633,50OHM-50DAI,2022-12-16 08:54:59,2022-12-16
swap-0xe9999f638a0cb286bfbf816f61dd9ea0216cbc2bb66b1c9ea4339bea35b543bc-183,1671143675,0xe9999f638a0cb286bfbf816f61dd9ea0216cbc2bb66b1c9ea4339bea35b543bc,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x3cee8c7d9b5c8f225a8c36e7d3514e1860309651,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,145786815073,1389.408266026685,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,1390522087498070268079,1390.2509356910082,50OHM-50DAI,2022-12-15 22:34:35,2022-12-15
swap-0x8f9e212cb6e5c56bf1a90d50c9e28d3dc1169efd028a8c75c5a6a5b555c65bd6-3,1671140747,0x8f9e212cb6e5c56bf1a90d50c9e28d3dc1169efd028a8c75c5a6a5b555c65bd6,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x524cfae2daab901234c842f3a17235902b0f01f9,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1327818106656,12654.652289673515,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,12663229143924145042550,12660.75981424108,50OHM-50DAI,2022-12-15 21:45:47,2022-12-15
swap-0xb0afc2cfb08ec48ea7b80c7683bc89efe183aa508922ecce0b77b1376d7fa0d1-26,1671126215,0xb0afc2cfb08ec48ea7b80c7683bc89efe183aa508922ecce0b77b1376d7fa0d1,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x7cb5fd8cb523598c4f1324d51dcec4e54aea52b7,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,3060909134418,29171.722084657787,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,29137884074107246370881,29132.202186712795,50OHM-50DAI,2022-12-15 17:43:35,2022-12-15
swap-0x6727101ca658dfd6d0e47337b828ecd677c55129ca1d52f3854c8e94bc9ef667-84,1671122351,0x6727101ca658dfd6d0e47337b828ecd677c55129ca1d52f3854c8e94bc9ef667,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x493374100e511b1b091fa5bace1929dc154fee80,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1067662006383,10355.918953338694,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,10192145664540038422879,10190.158196135453,50OHM-50DAI,2022-12-15 16:39:11,2022-12-15
swap-0x62b2ceba13061066437aaef6c3126e09f40cfc41c6f9509fbe00e49854557c78-166,1671120071,0x62b2ceba13061066437aaef6c3126e09f40cfc41c6f9509fbe00e49854557c78,0xc45d42f801105e861e86658648e3678ad7aa70f9,0x7a6a59588b8106045303e1923227a2cefbec2b66,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1070997418342,10388.271191890684,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,10224180991810473843433,10222.18727651707,50OHM-25DAI-25WETH,2022-12-15 16:01:11,2022-12-15
swap-0x2b13a22ace2703aff9028de356daf7449bd695699a1bd2e429652b2fb5930c5a-11,1671116375,0x2b13a22ace2703aff9028de356daf7449bd695699a1bd2e429652b2fb5930c5a,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xa06c3c08a19e51b33309eddfb356c33ead8517a3,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,799111412510,7751.079436344484,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,7629590909706046458141,7628.103139478654,50OHM-50DAI,2022-12-15 14:59:35,2022-12-15
swap-0x02b981d8d61f3300b855f372b72419e7922e14d3a82345fb079a5d1b2198a55e-0,1671116231,0x02b981d8d61f3300b855f372b72419e7922e14d3a82345fb079a5d1b2198a55e,0xc45d42f801105e861e86658648e3678ad7aa70f9,0x524cfae2daab901234c842f3a17235902b0f01f9,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1335015496552,12949.1470157122,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,12744684977576692837514,12742.199764006065,50OHM-25DAI-25WETH,2022-12-15 14:57:11,2022-12-15
swap-0x95f85813c030fff5a4efd98e78f5f7eb256c9383c9745cd7b77bd7bb33f36b3b-7,1671115007,0x95f85813c030fff5a4efd98e78f5f7eb256c9383c9745cd7b77bd7bb33f36b3b,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x524cfae2daab901234c842f3a17235902b0f01f9,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,801982099467,7778.924017578401,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,7656317542008989166239,7654.824560088297,50OHM-50DAI,2022-12-15 14:36:47,2022-12-15
swap-0x4b619a54ad6879c22d1d8a8599fd76137a4c7025e674247504c30217196e6c6c-19,1671114875,0x4b619a54ad6879c22d1d8a8599fd76137a4c7025e674247504c30217196e6c6c,0xc45d42f801105e861e86658648e3678ad7aa70f9,0x524cfae2daab901234c842f3a17235902b0f01f9,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,615322894131,5968.400096339613,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,5876742390925220565550,5875.59642615899,50OHM-25DAI-25WETH,2022-12-15 14:34:35,2022-12-15
swap-0xb6d54b7ab5c49f79ca94f5eb46c33e3b0f7fa3d760053069eea998bb1428aacd-5,1671111407,0xb6d54b7ab5c49f79ca94f5eb46c33e3b0f7fa3d760053069eea998bb1428aacd,0xc45d42f801105e861e86658648e3678ad7aa70f9,0x396df9f3527d8dd2e5fe2c53fcf82890ac6dc559,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1035937538623,10048.20357619104,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,9883690991728656056454,9881.763671985269,50OHM-25DAI-25WETH,2022-12-15 13:36:47,2022-12-15
swap-0x5a815055d96db888de4f89c11145093d9fcc2e3ca0f780c6dc1af0282b35342f-11,1671110339,0x5a815055d96db888de4f89c11145093d9fcc2e3ca0f780c6dc1af0282b35342f,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x7a6a59588b8106045303e1923227a2cefbec2b66,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,943993237184,9156.37851523438,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,8997289243793488882857,8995.534772390949,50OHM-50DAI,2022-12-15 13:18:59,2022-12-15
swap-0xeac2c9632fb94c6e7c50597e6b8a7b73d675ff9a8faf6795e109a227a20dfa95-6,1671110051,0xeac2c9632fb94c6e7c50597e6b8a7b73d675ff9a8faf6795e109a227a20dfa95,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xa06c3c08a19e51b33309eddfb356c33ead8517a3,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1072372429363,10401.60828041523,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,10247208877213997336543,10245.21067148294,50OHM-50DAI,2022-12-15 13:14:11,2022-12-15
swap-0x4d4d5dd304e6bdc1768d53f7d05a9f8ca4cc5ee9fa099a33233b52ee5b342a44-3,1671110039,0x4d4d5dd304e6bdc1768d53f7d05a9f8ca4cc5ee9fa099a33233b52ee5b342a44,0xc45d42f801105e861e86658648e3678ad7aa70f9,0x524cfae2daab901234c842f3a17235902b0f01f9,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,2417613447300,23449.93899854037,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,23080904679267831555162,23076.403902855374,50OHM-25DAI-25WETH,2022-12-15 13:13:59,2022-12-15
swap-0xc448b0e1929a05b536a2a4cb8b4298e481e6ffe12c53267e5f458c4e48662404-191,1671101075,0xc448b0e1929a05b536a2a4cb8b4298e481e6ffe12c53267e5f458c4e48662404,0xc45d42f801105e861e86658648e3678ad7aa70f9,0xa06c3c08a19e51b33309eddfb356c33ead8517a3,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,538011810402,5218.511730446879,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,5152005335564182699995,5151.000694523747,50OHM-25DAI-25WETH,2022-12-15 10:44:35,2022-12-15
swap-0xefc06018a5d3827111ba7b05dfe5f234c4e059b272480d23b3dff04323173f43-31,1671097019,0xefc06018a5d3827111ba7b05dfe5f234c4e059b272480d23b3dff04323173f43,0xc45d42f801105e861e86658648e3678ad7aa70f9,0xa06c3c08a19e51b33309eddfb356c33ead8517a3,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,538688754604,5225.077833998314,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,5151639534852932920672,5150.634965143637,50OHM-25DAI-25WETH,2022-12-15 09:36:59,2022-12-15
swap-0x2b2530bb58fae69a2add2638f10459b0413e8497b66066f2c40e16203beee167-95,1671094643,0x2b2530bb58fae69a2add2638f10459b0413e8497b66066f2c40e16203beee167,0xc45d42f801105e861e86658648e3678ad7aa70f9,0x493374100e511b1b091fa5bace1929dc154fee80,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,453007303068,4394.000056006344,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,4323768513540034710763,4322.9253786798945,50OHM-25DAI-25WETH,2022-12-15 08:57:23,2022-12-15
